"novel"
{
	"DOTA_VisualNovel_seasonal_quartero_Actor_Quartero"		"クァルテロ"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-arms_Quartero_6"		"しかも積み上げたトランクの山の一番下にある、ガラスのケースに入っているときた。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-arms_Quartero_7"		"では積み込んだ荷をすべて下ろすとしよう。日を改めたいなら喜んで――はいはい。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-arms_Quartero_8"		"今すぐ見たいのだな。承知した。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head__title_0"		"ドラコンの憤怒・兜"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_0"		"^-1.5ガントレットだけでよいのだね？ それはよかった。というのも「ドラコンの憤怒」セットなかでも一番の名品は兜でね、私としては――"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_1"		"いま「セット」と言ってしまったかな？ くそっ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_2"		"そう、これはセットものなんだ。私が所有するなかで最高のセットだ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_3"		"^-2.0何が言いたいかって、これは、その、すでに差し上げたアイテムセットとよく似ているのだよ。だからできれば別のヒーローに――"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_4"		"よろしい。言いたいことは分かる。であればもう一方のセットを返品していただ――"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_5"		"そうか。おたくに何もかも渡して、他のヒーローには何もあげなければいいと？ それもまた理にかなっている。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_6"		"…のかもな。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_7"		"いいだろう、ではこの箱を下ろして… いや、違うか。こっちの重たい木箱… クッ、これも違う。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_8"		"もういい、いったん全部荷解きするしかない。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs__title_0"		"ドラコンの憤怒・タセット"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_0"		"私には断ることもできるのだよ。最悪の事態といったところで、たかが知れている。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_1"		"そうとも、断固として拒絶する。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_2"		"これは渡さなああああああ、骨髄が！！！"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_3"		"分かった、分かった。ほら、この貴重なタセットを受け取りたまえ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_4"		"抜け穴を見つけたことを喜ぶがいい、おかわり野郎め。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders__title_0"		"ドラコンの憤怒・ポールドロン"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_0"		"おたくを見ていると、ある人物を思い出すよ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_1"		"善人かって？ 違うよ、ヒーローさん。衝動を抑えられない、正真正銘のクズだ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_2"		"^-2.0品性のかけらもない。よりにもよって明け方の3時に人様を叩き起こして、しょうもないポールドロンをゆすり取ろうとする奴だ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_3"		"今の発言は撤回する。このポールドロンは名品だ。しかも発見したのは、この場所なのだ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_4"		"とにかくおたくは似ているんだよ… その…"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_5"		"もう素直に言おう。この私に似ているんだ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back__title_0"		"ドラコンの憤怒・バナー"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_0"		"おたくは私に似ている。呪われる前の私にね。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_1"		"^-1.0補給係になる以前の私とすら言える。治安の悪いクラッドの街中でスリをしていた、若き日の私。ああ、ヒーローさん、あの街は実に治安が悪かった。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_2"		"^-1.0上品な港町にしては、という意味だがね。あの頃は5時になってジェラート屋が店を閉めると、途端に物騒になったものだ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_3"		"私はランタン横丁キッズの一員でね、自慢じゃないが、皆じつにすばしこかった。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_4"		"燭台、ネックレス、嗅ぎたばこ入れ。据え付けられていないものは何でも盗んだ。しっかり据え付けられているものは、大槌のピートに任せた。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_5"		"おっ、あったぞ。「ドラコンの憤怒」のバナーだ。積み込んだばかりの大型トランクの下にあった。こういう時に限って、一番見たくない場所にあるものだな。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon__title_0"		"ドラコンの憤怒・ランス"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_0"		"私が捕まったのは一度だけだ。貴族の邸宅に忍び込んだのだが、大急ぎで移動していたものだからニス塗りの床ですっ転んで、装飾用のベルで頭をかち割ってしまったんだ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_1"		"その音で家じゅうが目を覚ました。家の主人には賞金までかけられたよ。そこで私がどうしたと思う？"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_2"		"午前3時に再び邸宅に侵入して、その賞金も盗んでやったのさ！"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_3"		"^-2.0おたくが今やっていることと似ているだろう？ 奪って奪って奪い尽くす。やられる側になるとまた心持ちが変わるが、おたくの度胸は大したものだな。それだけは伝えておこう。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_4"		"さあ、持っていけ。残らず持ち去ればいい。ランスも忘れるな。いいから持っていけ。"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_5"		"ではヒーローさん、また会う日まで…"
	"DOTA_VisualNovel_seasonal_winter_2025_Actor_Quartero"		"クァルテロ"
	"DOTA_VisualNovel_seasonal_winter_2025_Heading_itemset-01"		"ネザービートル"
	"DOTA_VisualNovel_seasonal_winter_2025_Heading_itemset-02"		"モルテンモナーク"
	"DOTA_VisualNovel_seasonal_winter_2025_Heading_itemset-03"		"エンバーエンフォーサー"
	"DOTA_VisualNovel_seasonal_winter_2025_Heading_itemset-04"		"黄金のタイラント"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01__title_0"		"冥府の食べ物"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_0"		"ヒーローさん！ お戻りだね！ ひどい顔じゃないか！ ははは、完璧だ！"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_1"		"その服！ ボロボロじゃないか！ ほら、こちらへ！"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_2"		"クァルテロの唯一無二のアイテムセットを探しているんだろう？ 運が… いい！"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_3"		"前回と同じだよ。私の悲劇的な昔話を、もちろん覚えているだろう。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_4"		"ほら… 丸一日かけて話したやつだ。覚えてない？ …へえ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_5"		"まあ、理解しきるには長すぎる話だった。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_6"		"要するに、私はアイテムをタダで与えなければ死んでしまうという呪いにかかっているのだ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_7"		"痛ましいねえ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_8"		"おや、私の昼食が気になる？ 欲しければ差し上げよう。私は食べなくてもいいからね。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_9"		"けれど、損な話だ。私はヤギだから何でも食べるが、それでもね。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_10"		"（噛みながら）甘い… 殻、と、カリカリの部位… 金属っぽい香り？ 間違いなくハムだ。なんという複雑さ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02__title_0"		"冥府の角"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_0"		"さあ、この冥府の角を試してみよう。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_1"		"うーん、イイ。シュっとしてる。だろう？"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_2"		"この小さな逸品を手に入れたのは、山あいの小さな村でね。村はクモに支配されていた。信じられるかい？"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_3"		"ちっぽけなクモなんかじゃない… そんなバカな話はないからね。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_4"		"そう、大きなクモだ。頭に王冠を載せていたよ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_5"		"想像できると思うが、かなりの冒険を経てこれを手に入れたんだよ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_6"		"もちろん、秘密を守ると誓った。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_7"		"だが、今までのことから、あなたは何も聞いていないと確認している。だから、話そう。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_8"		"むかしむかし…"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03__title_0"		"冥府の翅"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_0"		"むかしむかし… タダでケープをあげただろう？ 冥府の翅だ！ かつては、あの… クモの王が持っていたケープさ！"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_1"		"クモは困難に立ち向かって王となったのか？ なんと感動的な話だ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_2"		"しかし、そんな話は存在しない。怠け者の王がクモになっただけのことなんだ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_3"		"どうやって？ 村人が言うには、王はクモに噛まれたらしい。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_4"		"魔女に噛まれてクモの姿になったんだ、と言う村人もいた。だから訊ねたよ。クモ魔女に噛まれたのか？ってね。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_5"		"そうじゃない、普通の魔女だ、という返事が返ってきた。それじゃあ筋が通らないと言うと、面白いと言われた。:hero_faceless_void::hero_undying::hero_crystal_maiden::hero_kunkka:は魔女の専門家だったのか、とね。しまった、と思ったよ。彼らと戦わなくちゃならなかった。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_6"		"それからリーダーが、「魔女があんたをカエルに変えたら、魔女はカエル魔女になるのか？」って言ったんだ。それがヒントになったよ。彼はずいぶんと… そのことを考えたらしい。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04__title_0"		"冥府のブレイサー"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_0"		"ああ、冥府のブレイサーよ！ 職人技のスパイクを見たまえ。本物のカブトムシの角だ。輝きで分かる。ヒューッ、このきらめきだ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_1"		"さて、村人たちから逃げているとき、誰にぶつかったと思う？ 王だ！"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_2"		"それで思ったよ。クモになった経緯を彼に直接聞けばいいじゃないか、とね。それで分かった。王は魔女に噛まれたんじゃない。呪われたんだ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_3"		"こうして謎は解けた。だがどうでもいい。重要なのは、王がたんまりとアーマーをためこんでいたことだ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_4"		"王は鎧が好きでね。愛していると言ってもいい。国庫の金をつぎ込んで、法外な値のセットを購入した。それが魔女の呪いのおかげで、どの鎧にも袖を通せないってわけだ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_5"		"そこであなたのクァルテロは思ったよ。悲劇だ、と。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_6"		"それに、そう思っても… 気にしないで… と。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05__title_0"		"冥府の杖 1"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_0"		"ほら、この冥府の杖を振ってごらん。そう、均衡を感じる？ 本物の不規則甲殻鋼だ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_1"		"とにかく、彼はセット全部をくれると言った。おまけに杖までつけてくれて。私がしなければならなかったのは、バブラスバの泉に行って、魔法薬を見つけることだけ。簡単そうに思えたが…"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_2"		"…王は地図を取り出した。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_3"		"泉は墓場の中にあった。蛇島と呼ばれる神に見捨てられた地獄のような場所の、人喰いジャングルの真ん中にある場所で… いや。そうじゃない。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_4"		"この手を見てごらん。やわらかな、やわらかな手だ。ジャングルや墓地なんてとんでもない。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_5"		"ヒーローさん、私にはもっといい考えがあった。王を呪った魔女は、城から徒歩5分の場所に住んでいた。魔女を見たことは？ "
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_6"		"200歳で、バルサ材でできた魔女だ。その魔女を探しにいけばいいと思ったのさ…"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_7"		"思いっきり殴れば死ぬだろうと思ってね。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06__title_0"		"冥府の杖 2"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_0"		"冥府の杖は他にもある。両方もらってくれるとうれしいよ。セットでいてほしいからね。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_1"		"地下の王国からこれをこっそり持ち出すのは、もう難しい。あれ以来――いや、この話はまた今度。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_2"		"話と言えば、どこまで言ったかな？ ああ、魔女を見つけ出し、拳をお見舞いして、呪いを解くんだ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_3"		"そういう計画だったよ。実際には、魔女の家に入れてもらえなかった。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_4"		"だから、代わりに…"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_5"		"いや、慎重になろう。私は… 戻った… 村に戻って、酒場に居合わせた者たちにエールを何杯か振る舞った。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_6"		"そこでだ。私が酒場にいる間に… 信じられるかい？ …誰かが魔女の家を燃やしたんだ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_7"		"呪いはすぐに解かれたよ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01__title_0"		"モルテンマウ"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_0"		"ああ、モルテンマウ。さあ、かがんでごらん。着けてあげよう。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_1"		"んんん！ 重い！"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_2"		"気分はどうかな？ 目出し穴から私が見えるかい？"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_3"		"本っ当に邪悪そうに見えるよ。装備の下でどんな顔をしているのかは分からないが、こちらからはとても恐ろしい。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_4"		"それに、法的な話をすると、はっきり言っておかなければね。魔女の家が全焼したという話の最後の部分だ。あの場には他にも大勢の目撃者がいたよ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_5"		"魔女は死んでいないと思う。ふふっ。やめてくれ、ヒーローさん。冗談だろう？ そんなことをしたら… 殺人だ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_6"		"彼女は呪いを解いて、別の町に引っ越し、名前を変えたのだろう。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_7"		"実際、そうだったと確信しているよ。実際、警官にはそう伝えたし。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02__title_0"		"モルテンモーラー"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_0"		"とにかく、王のところに戻ると、彼は人間に戻っていたんだ！ それに、死体になっていた。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_1"		"まっすぐ武器庫に駆け込んで、宝物の鎧をみんな着けてみたのだろうね。魔女は一時的に生き返って再び死んだんじゃないかな。王は突然クモの姿に戻り、また人間の姿に戻ったのだから。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_2"		"鋼の鎧を着けているとき、人間の姿から突然クモの姿に変わり、再び人間の姿に戻ると… まあ、詳細は言わなくても分かるだろう？"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_3"		"即死だったはずだ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_4"		"いや、詳細を知りたいかな？ 体が急激に変化すると、内臓が食道に押し上げられて背骨がすべて爆発する。爆発と同時に窒息だ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_5"		"さらに言えば、それは一瞬とはいかなかっただろう。少なくとも数分はかかる。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_6"		"ああ。それとさっき… 魔女が生き返ったという話はしたかな？ くっ、ふふっ。私が言いたかったのは… その… モルテンモーラーはおたくによく似合っているよ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03__title_0"		"モルテンマントル"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_0"		"いずれにせよ、はっきり言える。どこかで幸せに隠居している魔女とは違って、王は死んだということだ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_1"		"このモルテンマントルから王の体のほとんどは引き剥がせたよ。着せてあげよう。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_2"		"んんん！ ボタンのようにぴったりだ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_3"		"王の体の一部がまだこびりついているかもしれない。見つけたら好きにしてくれていい。大部分は村人たちと見つけて、埋葬し終わっているから。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_4"		"肝心なのは、王は最後には呪いから完全に解放されていて、この取引には関係ないということだ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_5"		"だからね、合意していたとおり、選んだアイテムセットを勝手に持ち帰ったというわけ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_6"		"当然、ネザービートルのセットを選んだよ。でも、モルテンモナークのセットも気に入ってしまった。だから、両方持ち帰ったんだ。おたくに試着してもらって、選ばれなかった方は返せばいいだろう？"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_7"		"だけどふと思ったのさ。ぜーんぶ持ち帰ればいいじゃないか、と。そこで、ガラスケースを割って3つ目のセットを取り出した。そこへ衛兵が現れてね。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_8"		"不思議に思っているだろうね。はじめに、この話はハッピーエンドだと言った。なのに、登場人物はみんな死んでいるか、行方不明なんだから。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_9"		"ああ！ だけどね。おたくは貴重なアイテムセットを二つ手に入れる。そしていつまでも幸せに暮らすだろう… めでたしめでたし。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01__title_0"		"エンバーメイン"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_0"		"ああ、エンバーエンフォーサーだね！ どうぞ着てごらん！"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_1"		"燃えているように見えるよね。なぜなら燃えているからだ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_2"		"熱のほとんどは外側に放たれている。着けると最悪の火傷を負うだろうね。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_3"		"このアイテムセットにまつわる面白い話があるよ。これを手に入れたのは、ウルティミール大学で別のセットを狙っていたときだった。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_4"		"教授に変装して大学に忍び込もうとしたんだ。「さあ講義を始めよう！ そこのキミ！ 教科書を読んで！ よろしい！」って具合にね。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_5"		"トゥルーサイトの石をあてにはしていなかった。あれは部屋中の心をほんのわずかな悪意で判断していたのでね。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_6"		"まあ、私の心はくだらないことを考えている悪ガキのように震えていたに違いない。足甲用防具さえ見つけられないまま、いつのまにか大学の地下牢に迷い込んでいたのだからね。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02__title_0"		"エンバーアーマー"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_0"		"この鎧を試してごらんなさい。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_1"		"んんん！ 重いねえ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_2"		"鎧の中で、鴨のように炙られているんじゃないかな。熱すぎたら手を挙げて。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_3"		"さて、牢獄の話だ。あそこはいやだねえ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_4"		"独房も、ネズミも、ベッドも、ベッド脇の便器も。全部イヤだった。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_5"		"一番イヤだったのはドドリック。看守さ。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_6"		"理解はするよ。あそこは牢獄だし、クァルテロはマシュマロでできているわけじゃない。だが… 夜を暖かく過ごせるブランケットくらい…"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_7"		"1枚はあった。でも、2枚あればもっと快適だった。リネン庫にはたんまりあったのに。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_8"		"食事にしてもそうだ。粥には軟骨と水しか入っていなかった。おかわり自由にしたところで、経費はかからなかっただろうね。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_9"		"ドドリックは、牢獄をできるだけ不愉快な場所にしようと全力を尽くしているようだった。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03__title_0"		"エンバーシジル"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_0"		"背面の光るシジルをご覧！"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_1"		"不思議なんだ。このシジルを見つめると… 心が満たされる… あれに… "
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_2"		"あれだ、ほら、なんだっけ？"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_3"		"ああ！ 絶望だ。そうそう。見つめると心が絶望で満たされる。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_4"		"そうだな、もうやめておこう。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_5"		"とにかく、私は隣に汚い便器がある汚いベッドでぐったりと横たわっていた。そのときだ。汚い壁に何か書いてあるのを見つけた。"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_6"		"それは召喚呪文だった！ これでジーニーを召喚できる！"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_7"		"ドドリックがあの粥の釜に落ちて溺れてしまえばいいのにと願った！"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_8"		"彼が死の間際に起こす痙攣で予備ブランケットの山が崩れて、私の独房になだれ込めばいいと願った！"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_9"		"ただ、地下牢の外に出たいと願えばよかっただけなのだが。その時はドドリックにひどく腹を立てていたのでね。まともに考えることができなかった。"
