"novel"
{
	"DOTA_VisualNovel_seasonal_quartero_Actor_Quartero"		"Четвертак"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_1"		"Я сказав «набір»? От лайно."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_2"		"Гаразд, так, це частина набору. Власне, найкращого з моїх наборів."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_3"		"^-2.0Просто… він дуже схожий на той набір, який я вам уже подарував. Я насправді сподівався знайти ІНШОГО героя, щоби віддати…"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_4"		"Так, я вас розумію. А як щодо того, аби віддати мені попередній, і…"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_5"		"Ясно. Чому б не віддати ВСЕ вам… і НІЧОГО не давати іншим? Це теж має сенс."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_6"		"Напевне."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_7"		"Гаразд, зараз зніму цю коробку… ні, не цю. Може, цю важку скриню… пф! Ні."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_8"		"Скажу так, чому б мені просто все не розпакувати."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs__title_0"		"Лати драконового гніву"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_0"		"Знаєте, я ж можу просто відмовитися. Що в найгіршому випадку трапиться?"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_1"		"Власне, я ВІДМОВЛЯЮСЯ. Ні."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_2"		"Я НЕ ВІДДАМ вам цей… А-А-А-А-А, МІЙ КІСТКОВИЙ МОЗОК!"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_3"		"Гаразд, гаразд. Забирайте ці безцінні лати, вони ваші."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_4"		"Гадаю, ви насолоджуєтеся цією шахрайською лазівкою, яку знайшли."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders__title_0"		"Наплічники драконового гніву"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_0"		"Дозвольте сказати… ви НАГАДУЄТЕ мені декого."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_1"		"Хорошу людину? Ні, герою. Справжній шматок лайна. Декого безсоромного."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_2"		"^-2.0Особу без жодного відчуття порядності. Здатну розбудити іншого о третій ночі, щоби витрясти з того дурнуватий набір наплічників."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_3"		"Ні, беру слова назад. Ці наплічники бездоганні. Я знайшов їх, між іншим. Ось."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_4"		"Та все одно ви нагадуєте мені…"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_5"		"Якщо чесно, то ви нагадуєте мені мене."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back__title_0"		"Стяги драконового гніву"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_0"		"Ви нагадуєте мені мене. Ще до прокляття, в мої передпроклятні дні."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_1"		"^-1.0І навіть у мої передпостачальницькі дні. Коли я був молодим злодієм на злих вулицях Кладда. Ох, це були дуже злі вулиці, герою."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_2"		"^-1.0Маю на увазі, як для елітного портового міста. Тоді желатерія зачинялася о п’ятій і починалися неприємності."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_3"		"Я ганяв із хлопцями Ліхтарної алеї. І, повірте, ми були дуже швидкими."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_4"		"Свічники, намиста, табакерки… Усе, що не було прибите цвяхами, ми крали. А для ПРИБИТОГО кликали Піта Молотка."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_5"		"А! Ось вони. Стяги драконового гніву. Були під тими тяжкими валізами, які я спакував. Як завжди, в найменш імовірному місці… про яке тільки можна подумати."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon__title_0"		"Спис драконового гніву"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_0"		"Мене спіймали лише раз. Я так швидко грабував будинок, що наступив на занадто добре відлаковану підлогу й розбив голову об декоративний дзвіночок."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_1"		"Розбудив увесь будинок. Його господар навіть призначив нагороду за мою голову. І знаєте, що я зробив?"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_2"		"Я вломився НАЗАД у той маєток о третій ночі, ще й нагороду викрав!"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_3"		"^-2.0Щось на кшталт того, що ви зараз робите: берете, берете і берете. По цей бік прилавка відчуття інші, але мушу сказати вам, герою — я поважаю вашу сміливість."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_4"		"Забирайте. Забирайте все. Забирайте спис драконового гніву. Ні, я наполягаю."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_5"		"До нових зустрічей… мій любий герою."
	"DOTA_VisualNovel_seasonal_winter_2025_Actor_Quartero"		"Четвертак"
	"DOTA_VisualNovel_seasonal_winter_2025_Heading_itemset-01"		"Потойбічний жук"
	"DOTA_VisualNovel_seasonal_winter_2025_Heading_itemset-02"		"Вогняний володар"
	"DOTA_VisualNovel_seasonal_winter_2025_Heading_itemset-03"		"Палючий правник"
	"DOTA_VisualNovel_seasonal_winter_2025_Heading_itemset-04"		"Золотавий деспот"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01__title_0"		"Потойбічні личинки"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_0"		"Герою! Ви ПОВЕРНУЛИСЯ! І виглядаєте ЖАХЛИВО! [Сміється] Чудово!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_1"		"Ну й лахи ви зараз носите! Заходьте, проходьте ВСЕРЕДИНУ!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_2"		"Б’юся об заклад, ви шукаєте свіжу партію старих унікальних наборів предметів від Четвертака. Що ж… вам пощастило!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_3"		"Умови ті ж самі, що й минулого разу. Звісно, мою трагічну історію ви пам’ятаєте."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_4"		"Ту… яку я вам розповідав цілий день. Так? …Ні."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_5"		"Гадаю, було непросто ВСЕ схопити."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_6"		"Якщо коротко: мене закляли дарувати набори предметів безкоштовно. Якщо я цього не робитиму, то помру."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_7"		"У муках."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_8"		"О, бачу, ви поклали око на мій сніданок. Що ж, я можу й не їсти його, якщо хочете взяти його за вард."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_9"		"Утім, ви багато втрачаєте. Звісно, я цап, я їм усе, але все одно."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_10"		"[Жує] Тут… солодка оболонка, трішки хрустких шматочків… здається, металева нотка? Однозначно шинка. Ох, чимало всього."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02__title_0"		"Потойбічний ріг"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_0"		"Чому б нам не спробувати приміряти цей Потойбічний ріг?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_1"		"Так, так, ТАК. Досить стильно, еге ж?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_2"		"Мені вдалося поцупити цю маленьку прикрасу в невеличкому поселенні в горах. Не повірите, але там правив ПАВУК."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_3"		"Звісно, не маленький павук… Ні, це було б кумедно."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_4"		"Ні, велетенський павук із королівською короною на голові."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_5"		"І, певен, ви здогадуєтеся, що історія про те, як я отримав цей скарб — ще та пригода."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_6"		"Звичайно, я обіцяв зберігати таємницю."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_7"		"Та я вже знаю вас достатньо добре й розумію, що ви навіть не слухаєте зараз. Тож почнімо."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_8"		"Колись давно…"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03__title_0"		"Потойбічний панцир"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_0"		"Колись давно… Ви отримали від мене цей безкоштовний плащ — Потойбічний панцир! Який колись належав… Королю Павуків!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_1"		"Невже цей павук кинув виклик усім труднощам і зміг стати королем? Якою б натхненною була ТАКА історія."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_2"		"Та ні. Це історія про лінивого короля, який СТАВ павуком."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_3"		"Як? Ну, деякі мешканці поселення казали, що короля ВКУСИВ павук."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_4"		"Інші ж казали, що його вкусила відьма, і саме ЦЕ перетворило його на павука. Я тоді спитав, чи то не була часом ПАВУЧА відьма?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_5"		"Вони відповіли, що ні, то була звичайна відьма. Я сказав, що це звучить безглуздо, а вони відказали, що це кумедно, ми не знали, що ти такий бісів експерт із відьом. Ось тоді я второпав, що втрапив у ще яку халепу."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_6"		"І тоді їхній головний сказав, що коли відьма перетворює вас на жабу, хіба це робить її ЖАБ’ЯЧОЮ відьмою? І, чесно кажучи, я мусив визнати, що в цьому є сенс. Як бачите, вони довго… обдумували цю проблему."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04__title_0"		"Потойбічні наручні"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_0"		"О, Потойбічні наручні! Погляньте на майстерність виготовлення цих шипів. Це справжня щелепа жука. Видно з того, як вона відбиває світло. [Свистить] Погляньте на це мерехтіння."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_1"		"Коли я втікав від мешканців поселення, вгадаєте, на кого я натрапив? На короля!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_2"		"І я подумав, чого б просто не запитати його, як він став павуком. І дізнався: відьма не КУСАЛА його, а тільки ПРОКЛЯЛА."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_3"		"Отак. Таємницю розгадано, та кого це хвилює, адже виявилося, що він мав СКАРБ З ОБЛАДУНКІВ."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_4"		"Цей король любив обладунки. ДУЖЕ. Усі гроші свого королівства він витратив на жахливо дорогі набори предметів. А тепер, завдяки прокляттю відьми, він не міг носити ЖОДНОГО з них."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_5"		"І ваш старий дружбан Четвертак подумав, як же це трагічно."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_6"		"Та водночас це значило… що обладунки йому не потрібні."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05__title_0"		"Потойбічна паличка 1"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_0"		"Ось, махніть цією Потойбічною паличкою. так. Відчуваєте збалансованість? Це справжня хрестозерниста карапаксова сталь."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_1"		"Він сказав, що я можу забрати весь набір, і він навіть палички віддасть, і все це тільки за те, щоби я пішов до Фонтану Бабрасби і знайшов йому магічний еліксир. Звучало просто…"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_2"		"…але потім він дістав мапу."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_3"		"Фонтан був у якійсь гробниці посеред джунглів, населених канібалами, у якійсь забутій богами пекельній дірі під назвою Зміїний острів. Тож ні… Абсолютно ні."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_4"		"Погляньте на ці руки, герою. Погляньте на ці ніжні й м’які руки. Ці руки такого не робитимуть, не лізтимуть у гробниці серед джунглів."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_5"		"У мене був кращий план. Відьма, що прокляла його, жила за п’ять хвилин ходу від замку. Ви колись бачили відьму?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_6"		"Їм дві сотні років і вони зроблені з бальзового дерева. Я вирішив, що просто знайду цю відьму…"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_7"		"І заб’ю її до смерті."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06__title_0"		"Потойбічна паличка 2"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_0"		"Ось ще одна Потойбічна паличка. Я радий, що ви візьмете обидві. Ненавиджу розділяти набори."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_1"		"Не так просто було вивезти їх контрабандою із Закопаних Королівств. Тобто тепер стало непросто… та це інша історія."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_2"		"Щодо тієї історії, яку я саме розповідав… то на чому я зупинився? А, знайти відьму, забити її, зняти прокляття."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_3"		"Принаймні, такий був план. Та вона просто не впустила мене до своєї хатини."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_4"		"Тож, що я зробив…"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_5"		"Гм. Тут мені треба обережніше. Я… пішов… НАЗАД до поселення й купив кілька келихів елю в таверні для присутніх там свідків."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_6"		"Так. А ПОКИ я там був — ви не повірите — хтось спалив відьмин дім."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_7"		"Це миттєво зняло прокляття."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01__title_0"		"Вогняна паща"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_0"		"О, Вогняна паща. Нахиліться вперед, приміряємо на вас."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_1"		"Уф! Вона ВАЖКА!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_2"		"Як відчуття? Ви мене бачите через ті отвори для очей?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_3"		"Між іншим, виглядаєте ПО-СПРАВЖНЬОМУ злим. Звідси не видно, яку гримасу ви там корчите, але маска дуже страшна."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_4"		"Також, відчуваю, що з юридичної точки зору маю дуже чітко висловитися щодо тієї попередньої частини, яку вам розповів про те, як дім відьми згорів, поки я був в іншому місці в присутності незліченної кількості свідків."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_5"		"Я не думаю, що відьма МЕРТВА. [Гиготить] Ні-ні, герою. Ви жартуєте? Це було б… убивство."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_6"		"Ні. Гадаю, що вона зняла закляття, переїхала в інше місто та змінила своє ім’я."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_7"		"Власне, майже точно сталося саме це. Власне, я говорив це констеблям."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02__title_0"		"Вогняні лабети"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_0"		"Так чи інак, я повернувся до короля і він знову був людиною! Правда, мертвою."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_1"		"Напевне він одразу побіг у зброярню і став приміряти всі свої безцінні обладунки, але, думаю, відьма ПОВЕРНУЛАСЯ до життя ненадовго, перш ніж знову померла, бо він раптово перетворився назад на павука, а потім знову на людину."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_2"		"А якщо ваше ЛЮДСЬКЕ тіло несподівано перетворюється на ПАВУЧЕ, а потім назад на ЛЮДСЬКЕ, коли ви вже всередині сталевих обладунків… Ну, не вдаватимуся в подробиці."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_3"		"Він помер миттєво."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_4"		"Та якщо ви все ж ХОЧЕТЕ подробиць: усі хребці його хребта вибухнули, а внутрішні органи почали лізти через горло назовні, і він захлинувся до смерті, поки його спину розривало."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_5"		"І, чесно кажучи, це тривало на диво багато часу. Принаймні кілька хвилин."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_6"		"Ой. Раніше… Я казав, що відьма ПОВЕРНУЛАСЯ назад із МЕРТВИХ? [Нервово гигоче] Ну, я очевидно мав… був… Ці Вогняні лабети просто фантастично виглядають на вас."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03__title_0"		"Вогняні крила"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_0"		"У будь-якому разі можу засвідчити, що — на відміну від відьми, яка, гадаю, щасливо десь усамітнилася, — король таки помер."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_1"		"Мені вдалося дістати більшу його частину з цих Вогняних крил, тож почнімо?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_2"		"Пф! Отак! Сидить як влита."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_3"		"Там могло зостатися кілька шматків. Якщо знайдете їх, можете лишити собі, адже ми з селянами знайшли достатньо, щоби його поховати."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_4"		"Справа в тому, що король був на 100% вільний від прокляття наприкінці, а угода є угода."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_5"		"Тож, як і домовлялися, ваш покірний слуга взяв собі набір предметів на вибір."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_6"		"Звісно, я обрав Потойбічного жука. Та потім мені також сподобався Вогняний володар, тож я подумав — чому б не взяти поки ОБИДВА, щоби ви могли їх приміряти. Я поверну той, який вам не сподобається."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_7"		"А після ЦЬОГО мені спала на думку ідея вкрасти ВСЕ, і я саме витягав третій набір із розбитого скляного футляра, коли з’явилися охоронці."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_8"		"Б’юся об заклад, вам цікаво, чому я казав на початку, що ця історія мала ЩАСЛИВИЙ кінець, адже ось ми дісталися фіналу оповіді, а весь акторський склад мертвий або зниклий безвісти."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_9"		"Отак! Але ВИ маєте два неоціненні набори предметів. І ви житимете в них красиво, довго й щасливо… Кінець оповіді."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01__title_0"		"Палюча грива"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_0"		"Ось, Палючий правник! Вперед, приміряйте!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_1"		"Знаю, виглядає, ніби горить. Бо ця грива дійсно горить."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_2"		"Та жар переважно випромінюється назовні, тож коли ви його вдягнете, додаткових опіків не повинно бути."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_3"		"Кумедна історія ховається за цим набором предметів. Насправді я отримав його, намагаючись дістати інший набір в Ультимирському університеті."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_4"		"Я спробував прокрастися в університет, замаскувавшись під професора: «Вітаю на занятті! Агов, там! Прочитайте цю книжку! Добре!» і так далі."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_5"		"Я не подумав про Самоцвіт істинного зору, який бачить наскрізь кожного в кімнаті та виявляє будь-який злий намір."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_6"		"Що ж, моя душа, напевне, достобіса світилася цими лихими намірами, бо я опинився в університетському підземеллі ще до того, як вкрав хоч один сабатон."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02__title_0"		"Палючі лати"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_0"		"Надягнімо ці лати на вас."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_1"		"Пф! Вони важкі."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_2"		"Ви, напевне, смажитеся всередині, як качка. Що ж, коли стане надто спекотно, просто почніть махати."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_3"		"Щодо в’язниці, то я цим не переймався."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_4"		"Мені не подобалася камера. Мені не подобалися пацюки, і ліжко, і туалет одразу біля ліжка."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_5"		"Та найбільше мені не подобався Додрик. Він був тюремником."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_6"		"Тобто я розумію, що це в’язниця. Четвертак не з варення для зефіру зроблений. Та все ж… можна хоча б КОВДРУ, аби зігрітися вночі."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_7"		"Одна в мене була, але дві додали б затишку, а в шафі для білизни їх була ціла купа."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_8"		"Або ж їжа, герою. Їхня миска з кашею — це буквально вода і хрящі. В’язниці нічого б не коштувало прийняти політику бездонної миски."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_9"		"Здавалося, цей Додрик усіма силами намагався зробити в’язницю якомога неприємнішою."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03__title_0"		"Палючий знак"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_0"		"Погляньте на сяючий знак на спині!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_1"		"Знаєте, дивне відчуття, коли я дивлюся прямо на цей символ… Він ніби наповнює мою душу…"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_2"		"Яке б слово підібрати?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_3"		"О! Відчай. Саме так. Коли я дивлюся на нього, то мене сповнює відчай."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_4"		"Знаєте, пора зупинитися."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_5"		"Отже, лежав я там, гнив у підземеллі на своєму брудному матраці поруч зі своїм брудним туалетом, коли раптом я помітив його на брудній стіні."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_6"		"Чари прикликання! Я міг прикликати ДЖИНА!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_7"		"Я міг би побажати, щоби Додрик упав у свій казан із кашею і втопився!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_8"		"І в передсмертних конвульсіях штовхнув купу запасних ковдр, які би покотилися просто в мою камеру!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_9"		"Звісно, ​​я міг би просто побажати не бути у В’ЯЗНИЦІ, але тоді я все ще був ДУЖЕ злий на Додрика й не міг мислити тверезо."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_10"		"Місцями я трохи наплутав зі складами, але загалом зрозумів заклинання правильно, тож вуаля!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04__title_0"		"Палючий бойовий кілт"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_0"		"Дозвольте затиснути для вас пояс. Ось! Тепер крутніться в цьому бойовому кілті."
