"novel"
{
	"DOTA_VisualNovel_seasonal_quartero_Actor_Quartero"		"Квортеро"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-arms_Quartero_8"		"Разумеется, нет. О чём это я."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head__title_0"		"Drakon's Ire Helm"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_0"		"^-1.5Вот и перчаточки. На этом всё? Отлично. Шлем — это лучшая часть набора, его я бы предпочёл не—"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_1"		"Я только что сказал «набор»? Чёрт."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_2"		"Ну ладно, признаю, они входят в набор. Более того — в лучший мой набор."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_3"		"^-2.0Просто видите какая ситуация: этот набор очень схож с тем, который я вам уже вручил. Поэтому я очень надеялся повстречать ДРУГОГО героя и..."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_4"		"Что ж, понимаю. Тогда давайте вы отдадите мне прошлый набор, а я..."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_5"		"Действительно. Почему бы не отдать ВСЁ вам... и НИЧЕГО остальным? Это тоже понятная точка зрения."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_6"		"Наверное."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_7"		"Позвольте, я сниму этот ящик и... Тут их нету. Может, в этом тяжёлом сундуке?.. Уф! Нет."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_8"		"Вот что скажу: почему бы мне не распаковать вообще всё?"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs__title_0"		"Drakon's Ire Tassets"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_0"		"Знаете, я могу и отказать. Что плохого может случиться?"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_1"		"Более того, я ДЕЙСТВИТЕЛЬНО вам откажу. Нет!"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_2"		"Нет, я НЕ ОТДАМ вам эти ААААААААААААААААА МОЙ КОСТНЫЙ МОЗГ"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_3"		"Ладно-ладно-ладно. Забирайте эти бесценные бедренные пластины, теперь они ваши."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_4"		"Надеюсь, вы довольны и найденной лазейкой, и двойным наваром."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders__title_0"		"Drakon's Ire Pauldrons"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_0"		"Скажу я вам... вы мне кого-то НАПОМИНАЕТЕ."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_1"		"Хорошего человека? Нет, герой. Большого ублюдка. Ещё и заносчивого."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_2"		"^-2.0Настоящего невежу. Готового разбудить ближнего своего в три часа ночи, чёрт побери, чтобы стрясти с него какие-то дурацкие наплечники."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_3"		"Беру свои слова обратно. Наплечники восхитительны. Я, кстати, как раз их нашёл. Держите."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_4"		"Так вот, вы напоминаете мне... Напоминаете..."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_5"		"Честно говоря, вы напоминаете мне меня."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back__title_0"		"Drakon's Ire Banners"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_0"		"Вы напоминаете мне меня. В не такие проклятые деньки, ещё до проклятия."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_1"		"^-1.0И ещё до моего квартермейстерства. Тогда я был юным карманником на жестоких улицах Кладда. Ох и жестоки же были те улицы, герой."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_2"		"^-1.0По меркам пышного портового городка, конечно же. Помнится, лавка мороженщика тогда закрывалась к пяти часам дня, и добром это не заканчивалось."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_3"		"Я был в банде с аллеи Фонарей. И мы были быстры, это я гарантирую."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_4"		"Свечки, ожерелья, табакерки — мы воровали всё, что не приколочено. А если что-то было приколочено, мы звали Пита-молотка."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_5"		"А! Вот же они. Знамёна. Лежали прямо под тяжёлыми запакованными сундуками. Как обычно, вещь находишь там, куда хочется смотреть... в последнюю очередь."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon__title_0"		"Drakon's Ire Lance"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_0"		"Меня застукали только один раз. Я грабил дом так стремительно, что оступился на перелакированном полу и расшиб голову об декоративный колокол."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_1"		"На ноги поднялся весь дом. Владелец даже назначил награду за мою голову. Как думаете, что я тогда сделал?"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_2"		"ВЕРНУЛСЯ в то поместье в три ночи и украл заготовленную награду!"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_3"		"^-2.0Примерно этим вы и занимаетесь — всё берёте, берёте и берёте. По эту сторону прилавка ощущения совсем другие, но не могу не признать, герой: я уважаю ваш кураж."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_4"		"Берите всё. И копьё тоже берите. Я настаиваю."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_5"		"До новых встреч... мой дорогой герой."
	"DOTA_VisualNovel_seasonal_winter_2025_Actor_Quartero"		"Квортеро"
	"DOTA_VisualNovel_seasonal_winter_2025_Heading_itemset-01"		"Nether Beetle"
	"DOTA_VisualNovel_seasonal_winter_2025_Heading_itemset-02"		"Molten Monarch"
	"DOTA_VisualNovel_seasonal_winter_2025_Heading_itemset-03"		"Ember Enforcer"
	"DOTA_VisualNovel_seasonal_winter_2025_Heading_itemset-04"		"Gilded Tyrant"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01__title_0"		"Nether Grubs"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_0"		"Герой! Вы ВЕРНУЛИСЬ! И вы выглядите УЖАСАЮЩЕ! [смеётся] Ах, превосходно!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_1"		"Вы только посмотрите, в каком тряпье ходите! Давайте-давайте, заходите!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_2"		"Готов поспорить, вы жаждете свежей порции единственных в своём роде наборов от старины Квортеро. Что ж, вам... несказанно... повезло!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_3"		"Условия те же, что в прошлый раз. Вы, разумеется, помните мои трагическую предысторию."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_4"		"Ту... которую я рассказывал вам целый день. Да? ...Нет."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_5"		"Ну да, неужели кто-то упомнит ТАКИЕ подробности?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_6"		"Если вкратце, проклятье заставляет меня отдавать наборы даром, иначе я умру."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_7"		"Мучительной смертью."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_8"		"Вижу, вы положили глаз на мой обед. Что ж, не буду же я есть то, что вы хотите сделать своим вардом."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_9"		"Но на вашем месте я бы его попробовал. Даже если вы не совсем доверяете моему всеядному козлиному вкусу."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_10"		"[жуёт] Вот я чувствую... сладкий панцирь, немного хрустинок и... кажется, металлическую нотку? И ветчину. Вкус очень разносторонний."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02__title_0"		"Nether Horn"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_0"		"А ну-ка, давайте-ка примерим этот рог."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_1"		"Да, да, ДА. Ну каков, согласитесь?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_2"		"Я урвал этого красавчика в одной горной деревеньке. Которой, представьте себе, правит ПАУК."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_3"		"Не крошечный паук, конечно... Это было бы нелепо."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_4"		"Нет, большой паук, с королевской короной на голоев."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_5"		"И вы уже наверняка догадались, что у меня есть изобилующая приключениями история о том, как я заполучил этот рог."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_6"		"Я, конечно, поклялся хранить её в тайне."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_7"		"Но вы, насколько я могу судить по опыту, даже сейчас меня не слушаете, так что приступим."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_8"		"Как-то раз..."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03__title_0"		"Nether Shell"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_0"		"Как-то раз... я дал вам этот бесплатный плащ! А до этого им как-то раз... владел Паук-король!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_1"		"Неужто какой-то паук преодолел все препоны и стал королём? Какая вдохновляющая история. БЫЛА БЫ."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_2"		"Но нет. Эта история — о ленивом короле, который СТАЛ пауком."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_3"		"Как? Что ж, одни жители деревни сказали, что паук УКУСИЛ короля."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_4"		"Другие сказали, что его укусила ведьма, и уже из-за ЭТОГО он стал пауком, так что я сказал, что тогда это была ведьма-ПАУЧИХА."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_5"		"А мне говорят, что нет, она была обыкновенной ведьмой, а я говорю, что не очень-то это логично, а мне говорят, :hero_pudge::hero_invoker::hero_zeus::hero_dark_willow:ец, вот это эксперт по ведьмам нашёлся, и я такой: твою мать, сейчас с ними всеми придётся драться."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_6"		"А потом староста деревни спросил, мол, если ведьма превратит тебя в лягушку, она сама ТОЖЕ лягушка? И это, если честно, меня убедило. Было видно, что они много... думали об этом."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04__title_0"		"Nether Bracers"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_0"		"Вы только поглядите, как искусно выполнены шипы на этих наручах. Они из настоящей жучьей челюсти. Это видно по тому, как на них переливается свет. [свистит] Смотрите, как блестит."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_1"		"В общем, убегаю я от деревенских и натыкаюсь на кого? Правильно, на короля!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_2"		"И думаю, мол, почему бы не спросить его, как он стал пауком, и представьте себе: ведьма его не УКУСИЛА, а просто ПРОКЛЯЛА."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_3"		"Итак. Тайна раскрыта, но кому какое дело, ведь СУТЬ оказалась в том, что у него целый СКЛАД ДОСПЕХОВ."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_4"		"Король этот любил доспехи. ОЧЕНЬ ЛЮБИЛ. Он потратил все деньги королевства на жутко дорогие наборы предметов. И теперь, из-за ведьмина проклятия, не мог надеть НИ ОДИН из них."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_5"		"И ваш старый приятель Квортеро подумал: какая трагедия."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_6"		"И как... грешно ей не воспользоваться."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05__title_0"		"Nether Wand 1"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_0"		"Вот, взмахните-ка этим жезлом. Да. Чувствуете баланс? Это настоящее поперечное волокно панцирной стали."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_1"		"В общем, он сказал мне забирать весь набор и даже докинул к нему жезлы. Всё, что мне нужно было сделать — отправиться к фонтану Бабрасбы и отыскать ему волшебный эликсир. Звучало несложно..."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_2"		"...пока он не достал карту."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_3"		"Оказалось, что фонтан расположен в какой-то гробнице посреди джунглей с каннибалами в какой-то богом забытой дыре под названием Змеиный остров, и... Нет. Ни за что."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_4"		"Посмотрите на эти руки, герой. Посмотрите на эти мягкие, мягкие руки. Гробницы в джунглях — это не ко мне."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_5"		"Нет, у меня был план получше. Проклявшая его ведьма жила в пяти минутах от замка. А вы вообще видали ведьм?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_6"		"Им под двести лет, и они не крепче бальзовой ветки. Я решил, что просто найду эту ведьму..."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_7"		"...и вдарю ей так сильно, что она помрёт."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06__title_0"		"Nether Wand 2"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_0"		"А вот и второй низший жезл. Хорошо, что вы взяли оба. Не хотелось бы их разлучать."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_1"		"К тому же, с некоторых пор их не так просто вывезти из Зарытых королевств... Впрочем, это уже совсем другая история."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_2"		"Кстати об историях: на чём я остановился? Ах да: найти ведьму, вдарить ей, снять проклятие."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_3"		"Во всяком случае, таков был план. Так получилось, что она не пускала меня в свой домишко."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_4"		"И вот что я сделал..."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_5"		"Хм. Позвольте мне осмотрительность в словах. Я... пошёл... ОБРАТНО в деревню и несколько раз угостил элем многочисленных свидетелей."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_6"		"Да. И вот ПОКА я был там... вы не поверите... кто-то взял и сжёг её дом."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_7"		"Проклятия как не бывало."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01__title_0"		"Molten Maw"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_0"		"А тут у нас вот такой зубастый шлем. Наклонитесь-ка немного, давайте его примерим."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_1"		"Ф-ф-фух! Какая ТЯЖЕСТЬ!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_2"		"Ну как? Меня видно через глазницы?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_3"		"Между прочим, выглядите КРАЙНЕ злобно. Лица под шлемом не видно, но со стороны вы прямо воплощение свирепости."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_4"		"А ещё, из юридических соображений, я бы предпочёл не оставлять двусмысленностей в рассказах о ведьмином доме, который сгорел, пока я находился в совершенно другом месте при многочисленных свидетелях."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_5"		"Я не считаю, что ведьма МЕРТВА. Хе-хе, не-е-ет, герой. Вы что, шутите? Это было бы... убийство."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_6"		"Нет. Я считаю, что она сняла проклятие, переехала и сменила имя."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_7"		"Собственно, почти наверняка именно так было. Собственно, именно это я и рассказал стражам порядка."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02__title_0"		"Molten Maulers"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_0"		"В общем, я вернулся к королю, и он снова был человеком! Но мёртвым."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_1"		"Думается мне, дело было так: он сразу же побежал в арсенал и принялся примерять свои ненаглядные доспехи, и тогда, наверное, ведьма ненадолго ВОССТАЛА из мёртвых, так что он внезапно превратился обратно в паука, а затем назад в человека."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_2"		"А что происходит с ЧЕЛОВЕЧЬИМ телом, которое, не снимая стальных доспехов, стало ПАУЧЬИМ, а потом обратно ЧЕЛОВЕЧЬИМ... В общем, обойдёмся без подробностей."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_3"		"Помер он сразу."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_4"		"Но если вам вдруг НУЖНЫ подробности, то все его позвонки раскрошились, а внутренности вытолкнуло в горло, так что он задохнулся насмерть с раскрошенной спиной."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_5"		"И это затянулось неожиданно надолго. Как минимум на несколько минут."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_6"		"А, да. Когда... Когда я говорил, что ведьма восстала из МЁРТВЫХ... [нервно посмеивается] Я, конечно же, имел в виду... что... эти перчатки вам страшно к лицу."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03__title_0"		"Molten Mantle"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_0"		"Как бы то ни было, хочу сообщить: в отличие от ведьмы, которая наверняка вышла на пенсию и где-то себе поживает, король помер."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_1"		"Я смог выковырять из доспеха почти все ошмётки. Давайте водрузим его на вас, мм?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_2"		"Ух! Готово. Как на вас ковали."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_3"		"Возможно, внутри ещё похлюпывает пара кусочков. Можете оставить их себе — мы с деревенскими насобирали достаточно короля, чтобы его похоронить."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_4"		"Суть в том, что формально король был освобождён от проклятия на все сто процентов, а уговор есть уговор."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_5"		"И чтобы соблюсти его требования, ваш покорный слуга угостился набором предметов на свой выбор."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_6"		"Естественно, я выбрал жучьи доспехи. Но наряд Калёного монарха мне тоже приглянулся, так что я подумал: почему бы не взять ОБА набора? Вы бы их примерили, а потом вернули тот, что вам не понравился."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_7"		"Ну а уже ЭТО натолкнуло меня на другую идею: почему бы не своровать ВООБЩЕ ВСЁ? Когда заявилась охрана, я как раз разбивал витрину с третьим набором."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_8"		"Держу пари, вас терзают сомнения. В самом начале я сказал, что у истории СЧАСТЛИВЫЙ конец, но вот мы к нему подходим, а все действующие лица либо мертвы, либо исчезли."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_9"		"Однако! Теперь у ВАС есть два бесценных набора предметов. И в них вы жили долго и счастливо... Конец."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01__title_0"		"Ember Mane"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_0"		"А, «Горящий громила»! Давайте-давайте, надевайте!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_1"		"На вид он будто немного горит. Знаю. Это потому, что он и правда немного горит."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_2"		"Но почти весь жар идёт наружу, так что худшие ожоги останутся позади, когда вы всё наденете."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_3"		"С этим набором связана забавная история: он очутился в моих руках, когда я пытался прибрать к рукам другой набор в Ультимирском университете."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_4"		"Чтобы туда пробраться, я попробовал притвориться профессором: «Приступим к уроку», «Эй ты, давай читай!» и так далее."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_5"		"Но я не учёл, что Камень всевидения раскрывает каждый затаённый в глубинах сердца проблеск злого умысла."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_6"		"Видимо, моё сердце чертовски ярко блестело дерьмовыми умыслами, потому что я оказался в университетской темнице, не успев прикарманить даже захудалый латный башмак."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02__title_0"		"Ember Armor"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_0"		"Давайте-ка наденем на вас броню."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_1"		"Ф-ф-фух! Тяжёлая."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_2"		"Вы там, наверное, печётесь как булочка. Ну, станет слишком жарко — помашите."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_3"		"Так вот, тюрьма. Там было не очень."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_4"		"Камера мне не нравилась. Мне не нравились крысы, не нравился лежак, не нравился нужник рядом с лежаком."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_5"		"Но в первую очередь мне не нравился Додрик. Местный надзиратель."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_6"		"Понятное дело, что это тюрьма, да и Квортеро не из сахарного варенья слеплен... Но чёрт возьми, хоть бы ОДЕЯЛО дал, чтобы ночью не мёрзнуть."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_7"		"Одно одеяло мне дали, но с двумя спалось бы гораздо уютнее. А в бельевом шкафу их была целая куча."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_8"		"Или возьмём еду, герой. Баланду там варят из воды и хрящей — так чего им стоит ввести гарантию бесконечной добавки?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_9"		"Этот Додрик будто нарочно делал так, чтобы в тюрьме было совсем неприятно."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03__title_0"		"Ember Sigil"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_0"		"Только поглядите, как сияет символ на этом наспиннике!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_1"		"Странная штука. Когда я смотрю прямо на символ... он как будто наполняет моё сердце... "
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_2"		"Ох, совсем позабыл нужное слово."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_3"		"А! Отчаяние. Да, вот так: когда я смотрю на него, моё сердце наполняется отчаянием."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_4"		"Знаете что? Пожалуй, я перестану смотреть."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_5"		"В общем, гнил я себе в темнице, лёжа на мерзком матрасе по соседству с мерзким туалетом, и тут увидел кое-что на мерзкой стене."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_6"		"Заклятье призыва! Я мог призвать ДЖИННА!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_7"		"Я мог пожелать, чтобы Додрик утонул в своё котле баланды!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_8"		"И чтобы в предсмертных судорогах он сшиб гору запасных одеял, и все они прикатились в мою камеру!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_9"		"Ещё я, очевидно, мог пожелать НЕ БЫТЬ в тюрьме, но Додрик меня всё ещё КРАЙНЕ бесил, да и мыслил я не совсем здраво."
