"lang"
{ 
	"Language" "thai" 
	"Tokens" 
	{
		// To create a new key ( like $health ) just add the entry here
		"dota_ability_variable_health"				"พลังชีวิต"					// $health
		"dota_ability_variable_mana"				"มานา"						// $mana
		"dota_ability_variable_armor"				"เกราะป้องกัน"						// $armor
		"dota_ability_variable_damage"				"พลังโจมตี"					// $damage
		"dota_ability_variable_str"					"Strength"					// $str
		"dota_ability_variable_int"					"Intelligence"				// $int
		"dota_ability_variable_agi"					"Agility"					// $agi
		"dota_ability_variable_all"					"ค่าคุณสมบัติทั้งหมด"			// $all
		"dota_ability_variable_primary_attribute"	"ค่าสถานะหลัก"			// $primary_attribute
		"dota_ability_variable_attack"				"ความเร็วในการโจมตี"				// $attack
		"dota_ability_variable_attack_pct"			"เปอร์เซ็นต์ความเร็วในการโจมตีพื้นฐาน"	// $attack_pct
		"dota_ability_variable_hp_regen"			"อัตราการฟื้นฟูพลังชีวิต"		// $hp_regen
		"dota_ability_variable_lifesteal"			"ดูดพลังชีวิต"					// $lifesteal
		"dota_ability_variable_mana_regen"			"อัตราฟื้นฟูมานา"			// $mana_regen
		"dota_ability_variable_mana_regen_aura"		"ออราอัตราฟื้นฟูมานา"	// $mana_regen_aura
		"dota_ability_variable_spell_amp"			"ความเสียหายสกิล"				// $spell_amp
		"dota_ability_variable_debuff_amp"			"ระยะเวลาดีบัฟ"			// $debuff_amp
		"dota_ability_variable_move_speed"			"ความเร็วในการเคลื่อนที่"			// $move_speed
		"dota_ability_variable_evasion"				"อัตราหลบหลีก"					// $evasion
		"dota_ability_variable_spell_resist"		"ความต้านทานเวทมนตร์"			// $spell_resist
		"dota_ability_variable_spell_lifesteal"		"สกิลดูดพลังชีวิต"			// $spell_lifesteal
		"dota_ability_variable_spell_lifesteal_hero_attacks" "เมื่อโจมตีฮีโร่"
		"dota_ability_variable_spell_lifesteal_hero_spells" "เมื่อใช้สกิลใส่ฮีโร่"
		"dota_ability_variable_spell_lifesteal_creep_attacks" "เมื่อโจมตีครีป"
		"dota_ability_variable_spell_lifesteal_creep_spells" "เมื่อใช้สกิลใส่ครีป"
		"dota_ability_variable_lifesteal_hero_attacks" "เมื่อโจมตีฮีโร่"
		"dota_ability_variable_lifesteal_hero_spells" "เมื่อใช้สกิลใส่ฮีโร่"
		"dota_ability_variable_lifesteal_creep_attacks" "เมื่อโจมตีครีป"
		"dota_ability_variable_lifesteal_creep_spells" "เมื่อใช้สกิลใส่ครีป"
		"dota_ability_variable_selected_attrib"		"ค่าคุณสมบัติที่เลือก"		// $selected_attribute
		"dota_ability_variable_attack_range"		"ระยะการโจมตี <font color='#7d7d7d'>(เฉพาะระยะไกล)</font>"	// $attack_range
		"dota_ability_variable_attack_range_melee"	"ระยะการโจมตี <font color='#7d7d7d'>(เฉพาะระยะประชิด)</font>"	// $attack_range_melee
		"DOTA_Tooltip_Ability_kunkka_admirals_rum_damage_threshold"					"%พลังชีวิตที่จะเปิดใช้งาน:"
		"DOTA_Tooltip_Ability_kunkka_admirals_rum_buff_duration"					"ระยะเวลา RUM:"
		"DOTA_Tooltip_Ability_kunkka_admirals_rum_movespeed_bonus"					"%เพิ่มความเร็วจาก RUM:"
		"DOTA_Tooltip_Ability_kunkka_admirals_rum_ghostship_absorb"					"%ชะลอความเสียหาย:"
		"DOTA_Tooltip_modifier_kunkka_admirals_rum"									"Admiral's Rum"
		"DOTA_Tooltip_modifier_kunkka_admirals_rum_Description"						"ได้รับความเสียหายที่ชะลอไว้"

		"DOTA_Tooltip_Facet_kunkka_grog"									"Grog Blossom"		
		"DOTA_Tooltip_Facet_kunkka_high_tide"						"High Tide"	
		"DOTA_Tooltip_Facet_kunkka_grog_Description"			"เมื่อ X Marks the Spot เรียกเป้าหมายกลับคืนตำแหน่งเดิม Kunkka และเพื่อนร่วมทีมใกล้เคียงจะได้รับบัฟ Admiral's Rum ที่รุนแรงเท่า Ghostship"
		"DOTA_Tooltip_Facet_kunkka_high_tide_Description"			"Tidebringer คูลดาวน์ลดลงตามจำนวนฮีโร่ศัตรูที่โดน"

		"DOTA_Tooltip_modifier_kunkka_tidebringer_slow"						"Tidebringer"
		"DOTA_Tooltip_modifier_kunkka_tidebringer_slow_Description"			"ถูกทำให้ช้าลง %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE%%%"
		"DOTA_Tooltip_modifier_kunkka_torrent"					"Torrent"
		"DOTA_Tooltip_modifier_kunkka_torrent_Description"		"ถูกสตันจากการระเบิดของมวลน้ำอันมหาศาล"
		"DOTA_Tooltip_modifier_kunkka_torrent_slow"				"Torrent Slow"
		"DOTA_Tooltip_modifier_kunkka_torrent_slow_Description"	"เคลื่อนที่ช้าลง %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE%%%"
		"DOTA_Tooltip_modifier_kunkka_ghost_ship_damage_absorb"					"The Admiral's Rum"
		"DOTA_Tooltip_modifier_kunkka_ghost_ship_damage_absorb_Description"		"คุณกำลังเมาอยู่! ความเร็วในการเคลื่อนที่เพิ่มขึ้น %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE%%% และชะลอความเสียหายที่ได้รับ"
		"DOTA_Tooltip_modifier_kunkka_ghost_ship_damage_absorb_lesser"				"Admiral's Rum"
		"DOTA_Tooltip_modifier_kunkka_ghost_ship_damage_absorb_lesser_Description"	"คุณกำลังเมาอยู่! ความเร็วในการเคลื่อนที่เพิ่มขึ้น %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE%%% และชะลอความเสียหายที่ได้รับ"
		"DOTA_Tooltip_modifier_kunkka_ghost_ship_damage_delay"					"Rum Hangover"
		"DOTA_Tooltip_modifier_kunkka_ghost_ship_damage_delay_Description"		"สร่างเมา ค่อย ๆ รู้สึกถึงความเสียหายที่เหลือที่ได้รับขณะอยู่ภายใต้ผลของ The Admiral's Rum"
		"DOTA_Tooltip_modifier_kunkka_x_marks_the_spot"			                "X Marks the Spot"
		"DOTA_Tooltip_modifier_kunkka_x_marks_the_spot_Description"			    "คุณจะถูกดึงกลับไปยังตำแหน่งที่มีเครื่องหมาย X"

		//WARLOCK
		"DOTA_Tooltip_ability_warlock_fatal_bonds"										"Fatal Bonds"
		"DOTA_Tooltip_ability_warlock_fatal_bonds_Description"							"ผูกยูนิตศัตรูกลุ่มหนึ่งไว้ด้วยกัน ทำให้ความเสียหายส่วนหนึ่งที่เกิดขึ้นกับยูนิตในกลุ่มมีผลกับยูนิตอื่น ๆ ด้วย"
		"DOTA_Tooltip_ability_warlock_fatal_bonds_Lore"									"อาคมโบราณที่เชื่อมโยงจิตวิญญาณทั้งหลายเข้าด้วยกันเป็นหนึ่งเดียว"
		"DOTA_Tooltip_ability_warlock_fatal_bonds_count"								"จำนวนศัตรูที่ถูกผูก:"
		"DOTA_Tooltip_ability_warlock_fatal_bonds_damage_share_percentage"				"%ความเสียหายร่วมกัน:"
		"DOTA_Tooltip_ability_warlock_fatal_bonds_duration"								"ระยะเวลา:"
		"DOTA_Tooltip_ability_warlock_fatal_bonds_Note0"								"ประเภทของความเสียหายร่วมกันเป็นความเสียหายประเภทเดียวกันกับที่ได้รับ"		
		"DOTA_Tooltip_ability_warlock_shadow_word"										"Shadow Word"
		"DOTA_Tooltip_ability_warlock_shadow_word_Description"							"Warlock กระซิบเอ่ยคำมนตรา ร่ายคาถาใส่ยูนิตซึ่งจะสร้างความเสียหายแก่ยูนิตศัตรูใกล้เคียง และรักษาพลังชีวิตยูนิตเพื่อนร่วมทีมใกล้เคียง ยูนิตเป้าหมายจะได้รับการรักษาหรือความเสียหายเช่นกัน โดยขึ้นอยู่กับว่ายูนิตนั้นเป็นเพื่อนร่วมทีมหรือศัตรู"
		"DOTA_Tooltip_ability_warlock_shadow_word_scepter_Description"					"เพิ่มรัศมีส่งผล Shadow Word ต่อจากนี้จะส่งผลต่อยูนิตเป้าหมายเพิ่มเติม %additional_targets% ยูนิต ในรัศมี %cast_aoe% หน่วย โดยจะเลือกส่งผลต่อฮีโร่ก่อน การรักษาและความเสียหายต่อเป้าหมายเพิ่มเติมจะลดลง %secondary_reduction%%%"
		"DOTA_Tooltip_ability_warlock_shadow_word_Lore"									"อาคมที่ถูกซ่อนไว้ของ Demnok มีหลากหลายวิธีในการใช้ สามารถเพิ่มความแข็งแกร่งให้กับพันธมิตรของเขาหรือสาปให้ทุกข์ทรมานได้"
		"DOTA_Tooltip_ability_warlock_shadow_word_duration"								"ระยะเวลา:"
		"DOTA_Tooltip_ability_warlock_shadow_word_spell_aoe"							"รัศมีส่งผล:"
		"DOTA_Tooltip_ability_warlock_shadow_word_damage"						"รักษา/ความเสียหาย:"
		"DOTA_Tooltip_ability_warlock_upheaval"											"Upheaval"
		"DOTA_Tooltip_ability_warlock_upheaval_Description"								"สกิลยืนร่าย - สร้างเขตอาคมที่ทำให้เคลื่อนที่ได้ช้าและสร้างความเสียหาย ซึ่งถ้ายืนร่ายนานเท่าไหร่เขตอาคมจะทรงพลังมากขึ้นเท่านั้น สามารถยืนร่ายได้นานสุด %abilitychanneltime% วินาที ศัตรูจะยังคงเคลื่อนที่ช้าลงเป็นเวลา %duration% วินาทีหลังจากที่ออกจากบริเวณของเขตอาคมหรือเมื่อสิ้นสุดการร่าย"
		"DOTA_Tooltip_ability_warlock_upheaval_Lore"									"Demnok เปลี่ยนแปลงเวลาในพื้นที่รอบๆ ทำให้กองทัพศัตรูเฉื่อยช้าลง"
		"DOTA_Tooltip_ability_warlock_upheaval_Note0"									"ความช้าขึ้นอยู่กับระยะเวลาความนานของการยืนร่าย ไม่ใช่ระยะเวลาที่ศัตรูอยู่ในพื้นที่"
		"DOTA_Tooltip_ability_warlock_upheaval_abilitychanneltime"						"ระยะเวลายืนร่ายสูงสุด:"
		"DOTA_Tooltip_ability_warlock_upheaval_max_slow"								"%ช้าลงสูงสุด:"
		"DOTA_Tooltip_ability_warlock_upheaval_slow_per_second"							"%ช้าลงต่อวินาที:"
		"DOTA_Tooltip_ability_warlock_upheaval_aoe"										"รัศมี:"
		"DOTA_Tooltip_ability_warlock_upheaval_damage_per_second"						"ความเสียหายต่อวินาที:"
		"DOTA_Tooltip_ability_warlock_upheaval_max_damage"								"ความเสียหายสูงสุด:"
		"DOTA_Tooltip_ability_warlock_upheaval_shard_description"						"ขณะยืนร่าย Warlock จะสร้างปีศาจอิมป์ขนาดย่อม 1 ตัวในทุก %imps_interval% วินาที อิมป์อยู่ได้นาน %minor_imp_duration% วินาที และจะระเบิดสร้างความเสียหายแก่​ศัตรูโดยรอบทุกตัวเมื่อตาย"
		"DOTA_Tooltip_ability_warlock_rain_of_chaos"									"Chaotic Offering"
		"DOTA_Tooltip_ability_warlock_rain_of_chaos_Description"						"อัญเชิญโกเลมขึ้นจากห้วงลึกใต้ผืนดิน และสตันศัตรูเป็นเวลา %stun_duration% วินาที ซึ่งโกเลมสามารถคงอยู่ได้ %golem_duration% วินาที โดยได้รับความเสียหายจากสกิลน้อยกว่าปกติ มีความต้านทานลดความเร็วเพิ่มขึ้น และมีสกิล Permanent Immolation และ Flaming Fists ในการโจมตี"
		"DOTA_Tooltip_ability_warlock_rain_of_chaos_scepter_description"				"อัญเชิญโกเลม %number_of_golems_scepter% ตัว"
		"DOTA_Tooltip_ability_warlock_rain_of_chaos_Facet_warlock_golem"				"Chaotic Offering โกเลมสร้างความเสียหาย​เผาผลาญ​มากขึ้น​ตามอัตรา​ฟื้นฟูพลังชีวิตและมานา Warlock"
		"DOTA_Tooltip_ability_warlock_rain_of_chaos_tooltip_manahealthboost"			"%ความเสียหายเผาผลาญต่ออัตราฟื้นฟูพลังชีวิต/มานา:"		
		"DOTA_Tooltip_ability_warlock_rain_of_chaos_Lore"								"Demnok ปลดปล่อยวิญญาณที่ถูกคุมขังอยู่ในคทา Dreadwood ของเขาออกมาทำลายล้างเหล่าศัตรู"
		"DOTA_Tooltip_ability_warlock_rain_of_chaos_Note0"								"ความสามารถนี้จะทำลายต้นไม้ที่อยู่ในพื้นที่ของสกิล"
		"DOTA_Tooltip_ability_warlock_rain_of_chaos_aoe"								"รัศมีระเบิดจากการอัญเชิญ:"
		"DOTA_Tooltip_ability_warlock_rain_of_chaos_golem_hp"							"พลังชีวิตของโกเลม:"
		"DOTA_Tooltip_ability_warlock_rain_of_chaos_golem_dmg"							"พลังโจมตีของโกเลม:"
		"DOTA_Tooltip_ability_warlock_rain_of_chaos_tooltip_golem_armor"				"เกราะป้องกันของโกเลม:"
		"DOTA_Tooltip_ability_warlock_rain_of_chaos_golem_health_regen"					"อัตราฟื้นฟูพลังชีวิตของโกเลม:"
		"DOTA_Tooltip_ability_warlock_rain_of_chaos_golem_movement_speed"				"ความเร็วในการเคลื่อนที่ของโกเลม:"
		"DOTA_Tooltip_ability_warlock_rain_of_chaos_golem_gold_bounty"					"เงินค่าหัวของโกเลม:"
		"DOTA_Tooltip_ability_warlock_rain_of_chaos_bonus_slow_resistance"				"%ความต้านทานลดความเร็วของโกเลม:"
		"DOTA_Tooltip_ability_warlock_golem_flaming_fists"								"Flaming Fists"
		"DOTA_Tooltip_ability_warlock_golem_flaming_fists_Description"					"สร้างความเสียหายพิเศษต่อยูนิตใกล้เคียงเมื่อโจมตี"
		"DOTA_Tooltip_ability_warlock_golem_flaming_fists_damage"						"ความเสียหายพิเศษ:"
		"DOTA_Tooltip_ability_warlock_golem_permanent_immolation"						"Permanent Immolation"
		"DOTA_Tooltip_ability_warlock_golem_permanent_immolation_Description"			"ยูนิตศัตรูที่อยู่รอบ ๆ โกเลมจะถูกแผดเผา และได้ความเสียหายต่อเนื่องทุกวินาที"		
		"DOTA_Tooltip_ability_warlock_golem_permanent_immolation_aura_damage"			"ความเสียหาย:"
		"DOTA_Tooltip_ability_warlock_golem_permanent_immolation_aura_radius"			"รัศมีของออรา:"

		"DOTA_Tooltip_ability_warlock_eldritch_summoning"						"Eldritch Summoning"				
		"DOTA_Tooltip_ability_warlock_eldritch_summoning_Note0"					"ปีศาจอิมป์ขนาดย่อมมีพลังชีวิต %tooltip_imp_health% หน่วย และระเบิดสร้างความเสียหาย %tooltip_imp_explode% หน่วย​ในรัศมี %tooltip_imp_explode_radius% หน่วย"
		"DOTA_Tooltip_ability_warlock_eldritch_summoning_Note1"					"ปีศาจอิมป์ขนาดย่อมจะไม่ระเบิดหากถูกสังหารโดยฮีโร่ฝ่ายศัตรู"
		"DOTA_Tooltip_ability_warlock_eldritch_summoning_Description"			"เมื่อใดก็ตามที่ยูนิตศัตรูตายขณะอยู่ภายใต้ผลของสกิล Warlock จะสร้างปีศาจอิมป์ขนาดย่อมซึ่งอยู่ได้นาน %minor_imp_duration% วินาที อิมป์จะระเบิดเมื่อตาย และวิ่งไล่ตามยูนิตใกล้เคียงโดยอัตโนมัติ โดยเลือกวิ่งใส่ฮีโร่ที่ได้รับผลจาก Fatal Bonds ก่อน และจะระเบิดเมื่อไปถึงเป้าหมาย"
		"DOTA_Tooltip_ability_warlock_eldritch_summoning_shard_Description"		"เพิ่มพลังของปีศาจอิมป์ทั้งหมดที่สร้างโดย Warlock"

		"DOTA_Tooltip_Facet_warlock_golem"														"Champion of Gorroth"
		"DOTA_Tooltip_Facet_warlock_golem_Description"						"Chaotic Offering โกเลมสร้างความเสียหาย​เผาผลาญ​มากขึ้น​ตามอัตรา​ฟื้นฟูพลังชีวิตและมานา Warlock"
		"DOTA_Tooltip_Ability_warlock_black_grimoire"									"Black Grimoire"
		"DOTA_Tooltip_Ability_warlock_black_grimoire_Description"						"มอบไอเท็ม Black Grimoire ให้แก่ Warlock ซึ่งสามารถใช้เพื่อรับค่าประสบการณ์ในแต่ละการสังหารที่ Warlock มีส่วนร่วม เริ่มต้นที่ 1 ชาร์จ"
		"DOTA_Tooltip_Ability_warlock_black_grimoire_tooltip_xp"						"XP ต่อการสังหาร/ช่วยเหลือ:"
		"DOTA_Tooltip_Ability_warlock_black_grimoire_tooltip_seconds"					"คูลดาวน์เริ่มต้น:"

		"DOTA_Tooltip_Ability_item_black_grimoire"										"Black Grimoire"
		"DOTA_Tooltip_Ability_item_black_grimoire_Description"							"<h1>ใช้: Profane Knowledge</h1>การสังหารและช่วยสังหารฮีโร่จะเสริมพลัง Black Grimoire ซึ่งจะมอบชาร์จให้กับไอเท็ม คลิกขวาเพื่อใช้ไอเท็มให้หายไปอย่างถาวร และมอบค่าประสบการณ์ %xp_per_charge% หน่วยต่อชาร์จ ไอเท็มจะเริ่มด้วยคูลดาวน์ <br><font color='#e03e2e'>ไอเท็มนี้ไม่สามารถดรอปได้</font>"

		"DOTA_Tooltip_ability_warlock_imp_explode"										"Eldritch Explosion"
		"DOTA_Tooltip_ability_warlock_imp_explode_Description"							"หลังจากตาย จะระเบิดสร้างความเสียหายเวทมนตร์แก่ศัตรูทุกตัวในพื้นที่เล็ก ๆ โดยสร้างความเสียหายต่อเป้าหมายที่ไม่ใช่ฮีโร่น้อยลง %explosion_nonhero_reduce%%%"
		"DOTA_Tooltip_ability_warlock_imp_explode_explosion_delay"						"ดีเลย์:"
		"DOTA_Tooltip_ability_warlock_imp_explode_explosion_radius"						"รัศมี:"
		"DOTA_Tooltip_ability_warlock_imp_explode_explosion_dmg"						"ความเสียหายระเบิด:"

		
		"DOTA_Tooltip_modifier_warlock_fatal_bonds"										"Fatal Bonds"
		"DOTA_Tooltip_modifier_warlock_fatal_bonds_Description"							"กระจาย %dMODIFIER_PROPERTY_TOOLTIP%%% ของความเสียหายทั้งหมดไปยังยูนิตที่ถูกผูก"
		"DOTA_Tooltip_modifier_warlock_shadow_word"										"Shadow Word"
		"DOTA_Tooltip_modifier_warlock_shadow_word_Description"							"สร้างความเสียหายระยะเวลาหนึ่งเมื่อร่ายใส่ศัตรู ฟื้นฟูพลังชีวิตระยะเวลาหนึ่งเมื่อร่ายใส่ฝ่ายเดียวกัน"
		"DOTA_Tooltip_modifier_warlock_upheaval"										"Upheaval"
		"DOTA_Tooltip_modifier_warlock_upheaval_Description"							"ความเร็วในการเคลื่อนที่ลดลง"
		"DOTA_Tooltip_modifier_warlock_upheaval_ally"									"Upheaval"
		"DOTA_Tooltip_modifier_warlock_upheaval_ally_Description"						"ความเร็วในการโจมตีเพิ่มขึ้น %dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT% หน่วย"
		"DOTA_Tooltip_modifier_warlock_golem_permanent_immolation_debuff"				"Immolation"
		"DOTA_Tooltip_modifier_warlock_golem_permanent_immolation_debuff_Description"	"ได้รับความเสียหายเมื่ออยู่ใกล้โกเลม"
		"DOTA_Tooltip_modifier_warlock_golem_permanent_immolation"						"Champion of Gorroth"
		"DOTA_Tooltip_modifier_warlock_golem_permanent_immolation_Description"			"ความเสียหาย Permanent Immolation เพิ่มขึ้น %dMODIFIER_PROPERTY_TOOLTIP% หน่วย"
		
		//ZEUS
		"DOTA_Tooltip_ability_zuus_arc_lightning"										"Arc Lightning"
		"DOTA_Tooltip_ability_zuus_arc_lightning_Description"							"ปล่อยพลังสายฟ้าที่ชิ่งไปมาระหว่างยูนิตศัตรู ซึ่งจะสร้างความเสียหาย"
		"DOTA_Tooltip_ability_zuus_arc_lightning_Lore"									"Arc Lightning คือคาถาโปรดของ Zeus ที่ใช้กับพวกไม่อมตะที่อ่อนแอ"
		"DOTA_Tooltip_ability_zuus_arc_lightning_jump_count"							"จำนวนการชิ่ง:"
		"DOTA_Tooltip_ability_zuus_arc_lightning_radius"								"รัศมีการชิ่ง:"
		"DOTA_Tooltip_ability_zuus_arc_lightning_arc_damage"							"ความเสียหายพื้นฐาน:"
		"DOTA_Tooltip_ability_zuus_arc_lightning_abilitydraft_note"						"<span class=\"ADBlue\">Shard:</span> เมื่อมี Shard สกิล <span class=\"ADWhite\"><b>Lightning Hands</b></span> จะไม่แสดงในช่องสกิล แต่สามารถเปิดและปิดการทำงานได้โดยการเปิดการร่ายอีกแบบให้กับสกิล Arc Lightning"
		"DOTA_Tooltip_ability_zuus_lightning_bolt"										"Lightning Bolt"
		"DOTA_Tooltip_ability_zuus_lightning_bolt_Description"							"เรียกสายฟ้าลงมาจู่โจมใส่ยูนิตศัตรูหนึ่งตัว สร้างความเสียหายและทำให้ติดมินิสตัน นอกจากนี้ Lightning Bolt ยังทำให้มองเห็น True Sight และมองเห็นทะลุสิ่งกีดขวางเป็นรัศมี %sight_radius_night% หน่วยรอบเป้าหมาย และสามารถร่ายสกิลนี้ลงบนพื้นได้ โดยสายฟ้าจะจู่โจมฮีโร่ศัตรูที่อยู่ใกล้มากที่สุดภายในระยะ %spread_aoe% หน่วย"
		"DOTA_Tooltip_ability_zuus_lightning_bolt_sight_radius_day"						"รัศมีการมองเห็น:"
		"DOTA_Tooltip_ability_zuus_lightning_bolt_sight_duration"						"ระยะเวลาการมองเห็น:"
		"DOTA_Tooltip_ability_zuus_lightning_bolt_ministun_duration"					"ระยะเวลามินิสตัน:"
		"DOTA_Tooltip_ability_zuus_lightning_bolt_Lore"									"สายฟ้าฟาดสำหรับผู้ที่เป็นกบฏนอกรีต"
		"DOTA_Tooltip_ability_zuus_lightning_bolt_Note0"								"คุณสามารถขัดขวางการยืนร่ายสกิลและไอเท็มด้วยสกิลนี้ได้"
		"DOTA_Tooltip_ability_zuus_static_field"										"Static Field"
		"DOTA_Tooltip_ability_zuus_static_field_Description"							"Zeus ช็อตยูนิตศัตรูที่เขาโจมตีหรือโดนสกิล​ของเขา สร้างความเสียหายเป็นเปอร์เซ็นต์​ของพลังชีวิตที่เหลืออยู่​ของศัตรูขณะนั้น"		
		"DOTA_Tooltip_ability_zuus_static_field_Facet_zuus_livewire"						"Static Field สร้างความเสียหายแก่ศัตรูที่อยู่ใกล้เคียงมากขึ้น"
		"DOTA_Tooltip_ability_zuus_static_field_distance_threshold_min"					"ระยะความเสียหายสูงสุด:"
		"DOTA_Tooltip_ability_zuus_static_field_distance_threshold_max"					"ระยะความเสียหายต่ำสุด:"
		"DOTA_Tooltip_ability_zuus_static_field_damage_health_pct_min_close"			"%ความเสียหายต่ำสุด:"
		"DOTA_Tooltip_ability_zuus_static_field_damage_health_pct_max_close"			"%ความเสียหายสูงสุด:"
		"DOTA_Tooltip_ability_zuus_static_field_Lore"									"ท้องฟ้าคำรามและเกิดฟ้าผ่าเมื่อ Thundergod เดินทางมายังโลก"

		"DOTA_Tooltip_ability_zuus_static_field_abilitydraft_note"						"Static Field จะผูกกับสกิลนี้และไม่ส่งผลต่อสกิลอื่นนอกเหนือจากสกิลของ Zeus"
			
		"DOTA_Tooltip_Facet_zuus_livewire"													"Livewire"
		"DOTA_Tooltip_Facet_zuus_livewire_Description"										"Static Field สร้างความเสียหายแก่ศัตรูที่อยู่ใกล้เคียงมากขึ้น"
		"DOTA_Tooltip_Facet_zuus_divine_rampage"											"Divine Rampage"	
		"DOTA_Tooltip_Facet_zuus_divine_rampage_Description"								"เมื่อ Thundergod's Wrath สังหารศัตรู จะสร้างความเสียหายแก่ศัตรูอื่นมากขึ้น"

		"DOTA_Tooltip_ability_zuus_thundergods_wrath"									"Thundergod's Wrath"
		"DOTA_Tooltip_ability_zuus_thundergods_wrath_Description"						"โจมตีฮีโร่ของศัตรูทุกตัวในแผนที่ด้วยสายฟ้าฟาด สร้างความเสียหายไม่ว่าศัตรูจะอยู่แห่งใดก็ตาม<br><br>Thundergod's Wrath จะทำให้มองเห็น True Sight ในพื้นที่บริเวณโดยรอบของฮีโร่ที่โดนสกิล ถ้าฮีโร่ศัตรูล่องหนจะไม่ได้รับความเสียหาย แต่ยังคงทำให้มองเห็น True Sight ในบริเวณฮีโร่ดังกล่าว"
		"DOTA_Tooltip_ability_zuus_thundergods_wrath_Facet_zuus_divine_rampage"			"สร้างความเสียหายแก่ศัตรูทีละตัว เรียงลำดับจากฮีโร่พลังชีวิตต่ำสุดไปสูงสุด และหากศัตรูถูกสังหารด้วยสกิลนี้ ความเสียหายต่อศัตรูที่เหลือทั้งหมดจะเพิ่มขึ้น"
		"DOTA_Tooltip_ability_zuus_thundergods_wrath_Lore"								"ประมุขแห่งสรวงสวรรค์จะลงโทษทุกคนที่เป็นปฏิปักษ์ต่อเขา ไม่ว่าจะอยู่ใกล้หรือไกลก็ตาม"
		"DOTA_Tooltip_ability_zuus_thundergods_wrath_damage"							"ความเสียหาย:"
		"DOTA_Tooltip_ability_zuus_thundergods_wrath_sight_radius_day"					"รัศมี TRUE SIGHT:"
		"DOTA_Tooltip_ability_zuus_thundergods_wrath_sight_duration"					"ระยะเวลา:"
		"DOTA_Tooltip_ability_zuus_thundergods_wrath_growing_delay"						"ดีเลย์ระหว่างสายฟ้า:"
		"DOTA_Tooltip_Ability_zuus_thundergods_wrath_grow_kill_amp"						"%เพิ่มความเสียหายต่อการสังหาร:"
		"DOTA_Tooltip_ability_zuus_thundergods_wrath_abilitydraft_note"					"<span class=\"ADWarning\">Nimbus ต้องดราฟต์สกิล <b>Lightning Bolt</b> ด้วยเพื่อสร้างความเสียหาย</span>"
		"DOTA_Tooltip_ability_zuus_cloud"                                               "Nimbus"
		"DOTA_Tooltip_ability_zuus_cloud_Description"                                   "สร้างเมฆฝนที่ใดก็ได้บนแผนที่ซึ่งจะร่าย Lightning Bolt ใส่ศัตรูที่อยู่ใกล้เคียงโดยอัตโนมัติ"
		"DOTA_Tooltip_ability_zuus_cloud_cloud_duration"                                "ระยะเวลา:"
		"DOTA_Tooltip_ability_zuus_cloud_cloud_bolt_interval"                           "คูลดาวน์เริ่มต้นของ LIGHTNING BOLT:"
		"DOTA_Tooltip_ability_zuus_cloud_hits_to_kill_tooltip"				"จำนวนการโจมตีที่จะทำลาย:"
		"DOTA_Tooltip_ability_zuus_cloud_creep_hits_to_kill_tooltip"			"จำนวนการโจมตีโดยครีปที่จะทำลาย:"
		"DOTA_Tooltip_ability_zuus_cloud_cloud_radius"										"รัศมี:"
		"DOTA_Tooltip_ability_zuus_cloud_Note0"											"มอบ %cloud_bounty_tooltip% โกลด์หากถูกทำลายโดยฮีโร่ศัตรู"
		"DOTA_Tooltip_ability_zuus_cloud_Note1"											"โจมตียูนิตฝ่ายศัตรูที่อยู่ใกล้ที่สุดด้วยสายฟ้าจากสกิล Lightning Bolt เลเวลปัจจุบันของ Zeus"
		"DOTA_Tooltip_ability_zuus_cloud_Note2"											"ป้อมและครีปสร้างความเสียหายต่อ Nimbus เพียงครึ่งหนึ่ง"
		"DOTA_Tooltip_ability_zuus_cloud_lore"											"ยามใดที่เทพเจ้าแห่งสายฟ้าทรงพิโรธ ยามนั้นปกคลุมไปด้วยเมฆาพายุอย่างรวดเร็ว"
		"DOTA_Tooltip_ability_zuus_heavenly_jump"                   "Heavenly Jump"
		"DOTA_Tooltip_ability_zuus_heavenly_jump_Description"       "Zeus พุ่งตัวกระโดด Heavenly Jump ไปข้างหน้า ช็อตศัตรูที่มองเห็นและอยู่ใกล้ที่สุดในระยะสกิล (เลือกเป้าหมายเป็นฮีโร่ก่อน) ซึ่งจะสร้างความเสียหาย พร้อมลดความเร็วในการเคลื่อนที่และโจมตีของศัตรู นอกจากนี้ Zeus ได้รับการมองเห็นทะลุสิ่งกีดขวางในพื้นที่ %vision_radius% หน่วยรอบตัวเป็นเวลา 3 วินาที"
		"DOTA_Tooltip_ability_zuus_heavenly_jump_Lore"       "แม้จะถูกกีดกันไม่ให้เข้าสู่สรวงสวรรค์เป็นการชั่วคราว แต่ Zeus ก็ยังสามารถโบยบินแบบเทพเจ้าได้ในระดับหนึ่ง"
		"DOTA_Tooltip_ability_zuus_heavenly_jump_hop_distance"      "ระยะกระโดด:"
		"DOTA_Tooltip_ability_zuus_heavenly_jump_damage"								"ความเสียหาย:"
